"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
38,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","male","metabolic rate",0.13,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
39,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","male","body mass",0.254,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
39,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","male","metabolic rate",0.07,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
40,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","female","body mass",1.402,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
40,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","female","metabolic rate",0.17,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
41,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","female","body mass",1.271,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
41,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","female","metabolic rate",0.36,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
42,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","male","body mass",0.412,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
42,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","male","metabolic rate",0.26,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
43,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","male","body mass",0.272,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
43,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","jacunda","male","metabolic rate",0.12,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
44,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","belti","male","body mass",0.665,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
45,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","fieldi","male","body mass",0.394,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
45,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","fieldi","male","metabolic rate",0.18,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
46,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","female","body mass",0.874,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
46,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","female","metabolic rate",0.23,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
47,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","female","body mass",0.576,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
47,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","female","metabolic rate",0.12,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
48,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","male","body mass",0.294,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
48,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","male","metabolic rate",0.09,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
49,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","male","body mass",0.415,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
49,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","male","metabolic rate",0.29,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
50,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","","body mass",0.34,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
51,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","male","body mass",0.345,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
52,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","zugana","female","body mass",0.575,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
53,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automerina","auletes","female","body mass",0.72,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
53,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Automerina","auletes","female","metabolic rate",0.3,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
54,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Pseudoautomeris","salmonea","male","body mass",0.48,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
55,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Dirphea","agis","male","body mass",0.197,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
55,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Dirphea","agis","male","metabolic rate",0.08,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
56,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","praeda","male","body mass",0.139,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
56,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","praeda","male","metabolic rate",0.19,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
57,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","praeda","male","body mass",0.153,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
57,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","praeda","male","metabolic rate",0.08,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
58,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","","body mass",0.771,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
58,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","","metabolic rate",0.26,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
59,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","","body mass",0.332,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
59,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","","metabolic rate",0.12,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
60,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","","body mass",0.399,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
61,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","female","body mass",0.062,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
61,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","female","metabolic rate",0.15,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
62,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","male","body mass",0.091,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
62,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","male","metabolic rate",0.09,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
63,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","male","body mass",0.061,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
63,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","male","metabolic rate",0.03,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
64,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","male","body mass",0.088,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
64,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","male","metabolic rate",0.07,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
65,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","","body mass",0.269,"g",,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
65,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hylesia","sp.","","metabolic rate",0.07,"(O2) cm3/h",23,,1,"DONTWARN: checked value correct",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
66,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hyperchirica","nausica","male","body mass",0.216,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
66,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hyperchirica","nausica","male","metabolic rate",0.18,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
67,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hyperchirica","nausica","male","body mass",0.183,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
67,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Hyperchirica","nausica","male","metabolic rate",0.08,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
68,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis","male","body mass",1.12,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
68,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis","male","metabolic rate",0.47,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
69,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis","male","body mass",0.838,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
69,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis","male","metabolic rate",0.42,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
70,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis","male","body mass",1.357,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
70,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis","male","metabolic rate",0.74,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
71,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Sphingicampa","quadrilineata","male","body mass",0.818,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
71,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Sphingicampa","quadrilineata","male","metabolic rate",0.353,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
72,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina","female","body mass",2.205,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
72,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina","female","metabolic rate",0.713,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
73,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina","female","body mass",1.436,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
73,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina","female","metabolic rate",0.514,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
74,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina","female","body mass",1.63,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
74,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina","female","metabolic rate",0.972,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
75,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","subungulata","male","body mass",0.312,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
76,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","subungulata","male","body mass",0.487,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
